fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name,flight_speed,lat,long,condition
2018-10-09,AA,AA_CODESHARE,AA,5970,YV,N924FJ,5970,13158,MAF,"Midland/Odessa, TX",11298,DFW,"Dallas/Fort Worth, TX",2008,1100.0,892.0,11.0,1111.0,1157.0,11.0,2129,1208.0,879.0,0,,0,N,81,68.0,46.0,1,309,0.0,150.0,581.0,0.0,148.0,,,,,6.717391304347826,31.9460261,-102.2106187,"Rain, Partially cloudy"
2018-06-20,DL,DL_CODESHARE,DL,7385,OO,N468CA,7385,11525,EKO,"Elko, NV",14869,SLC,"Salt Lake City, UT",540,1435.0,535.0,16.0,1451.0,1627.0,10.0,740,1637.0,537.0,0,,0,N,60,62.0,36.0,1,200,0.0,535.0,2.0,0.0,0.0,,,,,5.555555555555555,38.1450381,21.5245031,Partially cloudy
2019-03-25,DL,DL_CODESHARE,DL,4133,OO,N910EV,4133,11146,CRW,"Charleston/Dunbar, WV",10397,ATL,"Atlanta, GA",1440,1449.0,9.0,31.0,1520.0,1625.0,6.0,1612,1631.0,19.0,0,,0,N,92,102.0,65.0,1,363,0.0,1.0,10.0,0.0,8.0,,,,,5.584615384615384,38.3729475,-81.5942197,"Rain, Partially cloudy"
2018-04-03,G4,G4,G4,620,G4,217NV,620,14761,SFB,"Sanford, FL",11193,CVG,"Cincinnati, OH",711,710.0,-1.0,12.0,722.0,926.0,10.0,920,936.0,16.0,0,,0,N,129,146.0,124.0,1,735,0.0,10.0,6.0,0.0,0.0,,,,,5.92741935483871,28.7754331,-81.243296,Partially cloudy
2019-06-11,AA,AA_CODESHARE,AA,3896,MQ,N909AE,3896,13367,MLI,"Moline, IL",13930,ORD,"Chicago, IL",1627,1756.0,89.0,49.0,1845.0,1919.0,9.0,1730,1928.0,118.0,0,,0,N,63,92.0,34.0,1,139,0.0,8.0,29.0,0.0,81.0,,,,,4.088235294117647,41.4477214,-90.5114665,Partially cloudy
2018-10-25,DL,DL_CODESHARE,DL,6061,YX,N216JQ,6061,10721,BOS,"Boston, MA",12953,LGA,"New York, NY",1100,1127.0,27.0,35.0,1202.0,1240.0,5.0,1225,1245.0,20.0,0,,0,N,85,78.0,38.0,1,184,0.0,20.0,0.0,0.0,0.0,,,,,4.842105263157895,12.1335634,-68.276194,Partially cloudy
2018-09-06,AA,AA_CODESHARE,AA,3471,MQ,N833AE,3471,13277,MGM,"Montgomery, AL",11298,DFW,"Dallas/Fort Worth, TX",1730,2144.0,254.0,6.0,2150.0,2326.0,7.0,1940,2333.0,233.0,0,,0,N,130,109.0,96.0,1,622,0.0,26.0,0.0,0.0,207.0,,,,,6.479166666666667,32.2965607,-86.3903957,Partially cloudy
2019-12-22,DL,DL,DL,2026,DL,N910DN,2026,11697,FLL,"Fort Lauderdale, FL",10397,ATL,"Atlanta, GA",1255,1354.0,59.0,15.0,1409.0,1538.0,19.0,1455,1557.0,62.0,0,,0,N,120,123.0,89.0,1,581,0.0,26.0,3.0,0.0,33.0,,,,,6.52808988764045,26.072017,-80.1509967,"Rain, Partially cloudy"
2019-02-11,UA,UA,UA,1986,UA,N28457,1986,11292,DEN,"Denver, CO",11003,CID,"Cedar Rapids/Iowa City, IA",2020,927.0,787.0,27.0,954.0,1222.0,9.0,2306,1231.0,805.0,0,,0,N,106,124.0,88.0,1,692,0.0,14.0,18.0,0.0,773.0,2020.0,17.0,17.0,,7.863636363636363,12.1341164,-68.2761506,Partially cloudy
2019-10-17,AS,AS,AS,1044,AS,N848VA,1044,14679,SAN,"San Diego, CA",10721,BOS,"Boston, MA",945,1156.0,131.0,33.0,1229.0,2027.0,6.0,1825,2033.0,128.0,0,,0,N,340,337.0,298.0,1,2588,0.0,128.0,0.0,0.0,0.0,943.0,42.0,42.0,,8.684563758389261,37.622452,-122.3839894,Partially cloudy
2019-04-07,UA,UA_CODESHARE,UA,6212,YV,N84307,6212,11057,CLT,"Charlotte, NC",12266,IAH,"Houston, TX",1145,1502.0,197.0,19.0,1521.0,1729.0,16.0,1339,1745.0,246.0,0,,0,N,174,223.0,188.0,1,912,0.0,246.0,0.0,0.0,0.0,,,,,4.851063829787234,35.2107415,-80.9457435,"Rain, Partially cloudy"
2019-07-07,DL,DL,DL,1271,DL,N986DL,1271,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",1651,1755.0,64.0,12.0,1807.0,1929.0,6.0,1854,1935.0,41.0,0,,0,N,123,100.0,82.0,1,577,0.0,3.0,0.0,0.0,38.0,,,,,7.036585365853658,39.1828341,-76.6698273,Partially cloudy
2018-03-06,UA,UA_CODESHARE,UA,4551,G7,N171GJ,4551,14457,RAP,"Rapid City, SD",11292,DEN,"Denver, CO",1201,1246.0,45.0,11.0,1257.0,1351.0,9.0,1319,1400.0,41.0,0,,0,N,78,74.0,54.0,1,300,0.0,11.0,0.0,0.0,30.0,,,,,5.555555555555555,4.7020946,-74.1477132,"Rain, Partially cloudy"
2018-09-10,AA,AA_CODESHARE,AA,5544,OH,N597NN,5544,11057,CLT,"Charlotte, NC",11042,CLE,"Cleveland, OH",2025,2027.0,2.0,40.0,2107.0,2209.0,13.0,2202,2222.0,20.0,0,,0,N,97,115.0,62.0,1,430,0.0,2.0,18.0,0.0,0.0,,,,,6.935483870967742,35.2107415,-80.9457435,Overcast
2019-12-15,DL,DL,DL,2431,DL,N949AT,2431,13198,MCI,"Kansas City, MO",13487,MSP,"Minneapolis, MN",1102,1117.0,15.0,46.0,1203.0,1300.0,16.0,1229,1316.0,47.0,0,,0,N,87,119.0,57.0,1,393,0.0,15.0,32.0,0.0,0.0,,,,,6.894736842105263,39.3023103,-94.7211899,"Snow, Overcast"
2019-11-13,DL,DL_CODESHARE,DL,4143,OO,N679CA,4143,10408,ATW,"Appleton, WI",13487,MSP,"Minneapolis, MN",1725,1757.0,32.0,74.0,1911.0,1956.0,13.0,1858,2009.0,71.0,0,,0,N,93,132.0,45.0,1,236,0.0,2.0,39.0,0.0,30.0,,,,,5.2444444444444445,44.256595,-88.521696,"Snow, Partially cloudy"
2018-08-28,AA,AA,AA,129,AA,N354PT,129,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",930,938.0,8.0,76.0,1054.0,1139.0,19.0,1119,1158.0,39.0,0,,0,N,169,200.0,105.0,1,733,0.0,8.0,31.0,0.0,0.0,,,,,6.980952380952381,40.7757145,-73.873364,Partially cloudy
2019-08-22,AA,AA,AA,1736,AA,N918US,1736,11057,CLT,"Charlotte, NC",14057,PDX,"Portland, OR",2010,11.0,241.0,14.0,25.0,208.0,3.0,2233,211.0,218.0,0,,0,N,323,300.0,283.0,1,2282,0.0,44.0,0.0,0.0,174.0,,,,,8.063604240282686,35.2107415,-80.9457435,"Rain, Partially cloudy"
2018-11-15,DL,DL,DL,1705,DL,N976DL,1705,14730,SDF,"Louisville, KY",10397,ATL,"Atlanta, GA",1757,1827.0,30.0,31.0,1858.0,1954.0,6.0,1929,2000.0,31.0,0,,0,N,92,93.0,56.0,1,321,0.0,11.0,1.0,0.0,19.0,,,,,5.732142857142857,26.5299696,53.975013,Partially cloudy
2018-03-05,UA,UA_CODESHARE,UA,6037,YV,N88341,6037,12266,IAH,"Houston, TX",15376,TUS,"Tucson, AZ",1820,1824.0,4.0,31.0,1855.0,2026.0,6.0,2009,2032.0,23.0,0,,0,N,169,188.0,151.0,1,936,0.0,23.0,0.0,0.0,0.0,,,,,6.198675496688741,29.9841416,-95.332986,Overcast
2018-02-27,AA,AA_CODESHARE,AA,5777,YV,N951LR,5777,12191,HOU,"Houston, TX",11298,DFW,"Dallas/Fort Worth, TX",1416,2141.0,445.0,16.0,2157.0,2240.0,18.0,1533,2258.0,445.0,0,,0,N,77,77.0,43.0,1,247,0.0,6.0,0.0,0.0,439.0,,,,,5.744186046511628,40.6429479,-73.7793734,Clear
2018-05-31,AA,AA_CODESHARE,AA,4597,YX,N423YX,4597,13303,MIA,"Miami, FL",10423,AUS,"Austin, TX",1349,1513.0,84.0,15.0,1528.0,1652.0,7.0,1555,1659.0,64.0,0,,0,N,186,166.0,144.0,1,1103,0.0,4.0,0.0,0.0,60.0,,,,,7.659722222222222,39.9914323,-84.2937295,"Rain, Partially cloudy"
2019-10-13,DL,DL,DL,1558,DL,N998DL,1558,10397,ATL,"Atlanta, GA",11995,GSO,"Greensboro/High Point, NC",1918,2044.0,86.0,33.0,2117.0,2208.0,4.0,2036,2212.0,96.0,0,,0,N,78,88.0,51.0,1,306,0.0,86.0,10.0,0.0,0.0,,,,,6.0,33.6377988,-84.4292712,"Rain, Partially cloudy"
2019-02-17,AA,AA_CODESHARE,AA,3316,MQ,N853AE,3316,10155,ACT,"Waco, TX",11298,DFW,"Dallas/Fort Worth, TX",522,1221.0,419.0,7.0,1228.0,1250.0,5.0,615,1255.0,400.0,0,,0,N,53,34.0,22.0,1,89,0.0,400.0,0.0,0.0,0.0,,,,,4.045454545454546,52.4609007,9.6831772,Partially cloudy
2019-02-12,NK,NK,NK,565,NK,N640NK,565,11433,DTW,"Detroit, MI",10397,ATL,"Atlanta, GA",930,957.0,27.0,134.0,1211.0,1445.0,9.0,1142,1454.0,192.0,0,,0,N,132,297.0,154.0,1,594,0.0,27.0,165.0,0.0,0.0,,,,,3.857142857142857,42.2056991,-83.3529754,"Snow, Rain, Overcast"
2018-12-27,AA,AA,AA,2318,AA,N828AA,2318,11298,DFW,"Dallas/Fort Worth, TX",12892,LAX,"Los Angeles, CA",1725,1741.0,16.0,12.0,1753.0,1831.0,69.0,1844,1940.0,56.0,0,,0,N,199,239.0,158.0,1,1235,0.0,16.0,40.0,0.0,0.0,,,,,7.8164556962025316,32.8965194,-97.0465221,"Rain, Partially cloudy"
2018-05-15,DL,DL_CODESHARE,DL,3571,OO,N931EV,3571,14492,RDU,"Raleigh/Durham, NC",11193,CVG,"Cincinnati, OH",1800,1001.0,961.0,26.0,1027.0,1135.0,15.0,1935,1150.0,975.0,0,,0,N,95,109.0,68.0,1,390,0.0,961.0,14.0,0.0,0.0,,,,,5.735294117647059,35.8803614,-78.7872382,Overcast
2019-09-28,DL,DL,DL,907,DL,N822DX,907,10397,ATL,"Atlanta, GA",12478,JFK,"New York, NY",1910,2056.0,106.0,33.0,2129.0,2313.0,10.0,2130,2323.0,113.0,0,,0,N,140,147.0,104.0,1,760,0.0,55.0,7.0,0.0,51.0,,,,,7.3076923076923075,33.6377988,-84.4292712,"Rain, Partially cloudy"
2018-08-12,B6,B6,B6,569,B6,N655JB,569,10721,BOS,"Boston, MA",11697,FLL,"Fort Lauderdale, FL",645,755.0,70.0,26.0,821.0,1119.0,4.0,1011,1123.0,72.0,0,,0,N,206,208.0,178.0,1,1237,0.0,70.0,2.0,0.0,0.0,644.0,28.0,28.0,,6.949438202247191,12.1335634,-68.276194,Partially cloudy
2018-04-23,WN,WN,WN,1070,WN,N7738A,1070,10397,ATL,"Atlanta, GA",11996,GSP,"Greer, SC",2235,2400.0,85.0,10.0,10.0,39.0,3.0,2330,42.0,72.0,0,,0,N,55,42.0,29.0,1,153,0.0,54.0,0.0,0.0,18.0,,,,,5.275862068965517,33.6377988,-84.4292712,"Rain, Overcast"
2018-02-04,AA,AA_CODESHARE,AA,5125,OH,N561NN,5125,11057,CLT,"Charlotte, NC",14986,SRQ,"Sarasota/Bradenton, FL",1635,1853.0,138.0,14.0,1907.0,2037.0,5.0,1829,2042.0,133.0,0,,0,N,114,109.0,90.0,1,547,0.0,17.0,0.0,0.0,116.0,,,,,6.0777777777777775,35.2107415,-80.9457435,"Snow, Rain, Overcast"
2018-05-31,NK,NK,NK,559,NK,N521NK,559,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",1925,2137.0,132.0,15.0,2152.0,2311.0,10.0,2122,2321.0,119.0,0,,0,N,117,104.0,79.0,1,577,0.0,119.0,0.0,0.0,0.0,,,,,7.30379746835443,39.1828341,-76.6698273,"Rain, Overcast"
2018-07-03,UA,UA_CODESHARE,UA,3879,ZW,N413AW,3879,12264,IAD,"Washington, DC",10868,CAE,"Columbia, SC",1705,1834.0,89.0,27.0,1901.0,2004.0,4.0,1844,2008.0,84.0,0,,0,N,99,94.0,63.0,1,401,0.0,84.0,0.0,0.0,0.0,,,,,6.365079365079365,38.9522663,-77.4534849,"Rain, Partially cloudy"
2019-09-13,AA,AA,AA,621,AA,N665AW,621,11057,CLT,"Charlotte, NC",13487,MSP,"Minneapolis, MN",1511,1521.0,10.0,78.0,1639.0,1747.0,4.0,1653,1751.0,58.0,0,,0,N,162,210.0,128.0,1,930,0.0,10.0,48.0,0.0,0.0,,,,,7.265625,35.2107415,-80.9457435,"Rain, Partially cloudy"
2018-07-27,WN,WN,WN,2455,WN,N418WN,2455,14524,RIC,"Richmond, VA",10397,ATL,"Atlanta, GA",1745,1821.0,36.0,9.0,1830.0,1944.0,6.0,1930,1950.0,20.0,0,,0,N,105,89.0,74.0,1,481,0.0,14.0,0.0,0.0,6.0,,,,,6.5,37.5073698,-77.3336845,"Rain, Partially cloudy"
2019-08-27,AA,AA,AA,1618,AA,N70020,1618,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",1708,1756.0,48.0,31.0,1827.0,1954.0,12.0,1908,2006.0,58.0,0,,0,N,120,130.0,87.0,1,594,0.0,48.0,10.0,0.0,0.0,,,,,6.827586206896552,39.9914323,-84.2937295,"Rain, Partially cloudy"
2018-05-03,NK,NK,NK,441,NK,N659NK,441,13930,ORD,"Chicago, IL",14747,SEA,"Seattle, WA",2025,2140.0,75.0,31.0,2211.0,11.0,5.0,2243,16.0,93.0,0,,0,N,258,276.0,240.0,1,1721,0.0,75.0,18.0,0.0,0.0,,,,,7.170833333333333,-17.7868996,127.6699982,Partially cloudy
2018-07-09,AA,AA,AA,667,AA,N803AW,667,14107,PHX,"Phoenix, AZ",13342,MKE,"Milwaukee, WI",1840,2046.0,126.0,23.0,2109.0,216.0,5.0,2358,221.0,143.0,0,,0,N,198,215.0,187.0,1,1460,0.0,7.0,17.0,0.0,119.0,,,,,7.807486631016043,33.4328907,-112.0094223,"Rain, Partially cloudy"
2018-02-07,DL,DL,DL,1862,DL,N920DN,1862,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",1400,1430.0,30.0,20.0,1450.0,1617.0,13.0,1558,1630.0,32.0,0,,0,N,118,120.0,87.0,1,594,0.0,14.0,2.0,0.0,16.0,,,,,6.827586206896552,33.6377988,-84.4292712,"Rain, Overcast"
2018-06-01,DL,DL,DL,2909,DL,N343DN,2909,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",1743,1856.0,73.0,10.0,1906.0,2029.0,12.0,1933,2041.0,68.0,0,,0,N,110,105.0,83.0,1,547,5.0,1.0,0.0,0.0,62.0,,,,,6.590361445783133,33.6377988,-84.4292712,"Rain, Partially cloudy"
2018-02-19,DL,DL,DL,1816,DL,N827MH,1816,11292,DEN,"Denver, CO",10397,ATL,"Atlanta, GA",1054,1103.0,9.0,38.0,1141.0,1559.0,11.0,1545,1610.0,25.0,0,,0,N,171,187.0,138.0,1,1199,0.0,9.0,16.0,0.0,0.0,,,,,8.68840579710145,12.1341164,-68.2761506,"Rain, Partially cloudy"
2018-11-24,UA,UA,UA,2059,UA,N433UA,2059,10821,BWI,"Baltimore, MD",14771,SFO,"San Francisco, CA",1830,1849.0,19.0,11.0,1900.0,2152.0,10.0,2139,2202.0,23.0,0,,0,N,369,373.0,352.0,1,2457,0.0,19.0,4.0,0.0,0.0,,,,,6.980113636363637,39.1828341,-76.6698273,"Rain, Overcast"
2018-11-12,DL,DL,DL,2327,DL,N67171,2327,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1901,1930.0,29.0,12.0,1942.0,2105.0,5.0,2050,2110.0,20.0,0,,0,N,109,100.0,83.0,1,581,0.0,11.0,0.0,0.0,9.0,,,,,7.0,33.6377988,-84.4292712,"Rain, Overcast"
2018-11-15,DL,DL,DL,930,DL,N943AT,930,13930,ORD,"Chicago, IL",13487,MSP,"Minneapolis, MN",1311,1406.0,55.0,15.0,1421.0,1521.0,3.0,1439,1524.0,45.0,0,,0,N,88,78.0,60.0,1,334,0.0,6.0,0.0,0.0,39.0,,,,,5.566666666666666,-17.7868996,127.6699982,Partially cloudy
2019-06-09,AA,AA,AA,1458,AA,N932AN,1458,11298,DFW,"Dallas/Fort Worth, TX",13851,OKC,"Oklahoma City, OK",2059,27.0,208.0,17.0,44.0,114.0,5.0,2201,119.0,198.0,0,,0,N,62,52.0,30.0,1,175,0.0,131.0,0.0,0.0,67.0,,,,,5.833333333333333,32.8965194,-97.0465221,"Rain, Partially cloudy"
2019-07-18,UA,UA,UA,633,UA,N53442,633,13204,MCO,"Orlando, FL",13930,ORD,"Chicago, IL",1246,1402.0,76.0,13.0,1415.0,1537.0,85.0,1452,1702.0,130.0,0,,0,N,186,240.0,142.0,1,1005,0.0,5.0,54.0,0.0,71.0,,,,,7.077464788732394,28.4129036,-81.3094431,Partially cloudy
2018-02-23,WN,WN,WN,1644,WN,N481WN,1644,14893,SMF,"Sacramento, CA",14747,SEA,"Seattle, WA",1620,1750.0,90.0,9.0,1759.0,1939.0,9.0,1810,1948.0,98.0,0,,0,N,110,118.0,100.0,1,605,0.0,90.0,8.0,0.0,0.0,,,,,6.05,38.6872235,-121.5903703,Clear
2019-05-02,AA,AA_CODESHARE,AA,3443,MQ,N245NN,3443,10781,BTR,"Baton Rouge, LA",11298,DFW,"Dallas/Fort Worth, TX",1623,1754.0,91.0,22.0,1816.0,1951.0,11.0,1755,2002.0,127.0,0,,0,N,92,128.0,95.0,1,383,0.0,71.0,36.0,0.0,20.0,,,,,4.031578947368421,47.8429763,106.7667562,Partially cloudy
2018-02-17,AA,AA_CODESHARE,AA,3486,MQ,N524AE,3486,13930,ORD,"Chicago, IL",13459,MQT,"Marquette, MI",1835,1839.0,4.0,43.0,1922.0,2109.0,7.0,2054,2116.0,22.0,0,,0,N,79,97.0,47.0,1,303,0.0,4.0,18.0,0.0,0.0,,,,,6.446808510638298,-17.7868996,127.6699982,"Rain, Partially cloudy"
2018-06-01,DL,DL_CODESHARE,DL,5176,9E,N8683B,5176,11953,GNV,"Gainesville, FL",10397,ATL,"Atlanta, GA",1925,2102.0,97.0,32.0,2134.0,2223.0,11.0,2048,2234.0,106.0,0,,0,N,83,92.0,49.0,1,300,0.0,17.0,9.0,0.0,80.0,,,,,6.122448979591836,29.6923068,-82.2760006,Partially cloudy
2019-01-23,DL,DL,DL,2762,DL,N912DU,2762,14747,SEA,"Seattle, WA",10397,ATL,"Atlanta, GA",725,1344.0,379.0,15.0,1359.0,2134.0,6.0,1512,2140.0,388.0,0,,0,N,287,296.0,275.0,1,2182,0.0,379.0,9.0,0.0,0.0,,,,,7.934545454545455,47.4475673,-122.3080159,"Rain, Partially cloudy"
2019-10-30,AA,AA_CODESHARE,AA,3339,MQ,N242NN,3339,11298,DFW,"Dallas/Fort Worth, TX",10620,BIL,"Billings, MT",916,1011.0,55.0,27.0,1038.0,1203.0,4.0,1118,1207.0,49.0,0,,0,N,182,176.0,145.0,1,1081,0.0,4.0,0.0,0.0,45.0,,,,,7.455172413793103,32.8965194,-97.0465221,"Rain, Overcast"
2018-07-24,AA,AA,AA,376,AA,N395AN,376,13303,MIA,"Miami, FL",14100,PHL,"Philadelphia, PA",1535,1654.0,79.0,44.0,1738.0,1948.0,12.0,1833,2000.0,87.0,0,,0,N,178,186.0,130.0,1,1013,0.0,79.0,8.0,0.0,0.0,,,,,7.792307692307692,39.9914323,-84.2937295,Partially cloudy
2019-04-08,WN,WN,WN,1898,WN,N7731A,1898,14492,RDU,"Raleigh/Durham, NC",11292,DEN,"Denver, CO",1855,2003.0,68.0,7.0,2010.0,2130.0,6.0,2050,2136.0,46.0,0,,0,N,235,213.0,200.0,1,1436,0.0,1.0,0.0,0.0,45.0,,,,,7.18,35.8803614,-78.7872382,"Rain, Partially cloudy"
2018-08-29,DL,DL,DL,955,DL,N934AT,955,15624,VPS,"Valparaiso, FL",10397,ATL,"Atlanta, GA",730,751.0,21.0,27.0,818.0,1002.0,10.0,939,1012.0,33.0,0,,0,N,69,81.0,44.0,1,250,0.0,21.0,12.0,0.0,0.0,,,,,5.681818181818182,30.4954202,-86.549503,"Rain, Partially cloudy"
2019-09-06,UA,UA,UA,948,UA,N69829,948,11292,DEN,"Denver, CO",14747,SEA,"Seattle, WA",1554,1718.0,84.0,20.0,1738.0,1908.0,7.0,1751,1915.0,84.0,0,,0,N,177,177.0,150.0,1,1024,0.0,84.0,0.0,0.0,0.0,,,,,6.826666666666667,12.1341164,-68.2761506,Clear
2018-09-01,UA,UA_CODESHARE,UA,4814,ZW,N417AW,4814,13930,ORD,"Chicago, IL",11067,CMI,"Champaign/Urbana, IL",925,946.0,21.0,60.0,1046.0,1112.0,3.0,1024,1115.0,51.0,0,,0,N,59,89.0,26.0,1,135,0.0,21.0,30.0,0.0,0.0,,,,,5.1923076923076925,-17.7868996,127.6699982,Partially cloudy
2018-02-21,AA,AA_CODESHARE,AA,3368,MQ,N685AE,3368,11298,DFW,"Dallas/Fort Worth, TX",15411,TYR,"Tyler, TX",905,1020.0,75.0,17.0,1037.0,1107.0,5.0,1001,1112.0,71.0,0,,0,N,56,52.0,30.0,1,102,0.0,71.0,0.0,0.0,0.0,,,,,3.4,32.8965194,-97.0465221,"Snow, Rain, Overcast"
2019-07-06,AA,AA,AA,2212,AA,N930NN,2212,11298,DFW,"Dallas/Fort Worth, TX",12266,IAH,"Houston, TX",1841,2340.0,299.0,20.0,2400.0,38.0,11.0,1950,49.0,299.0,0,,0,N,69,69.0,38.0,1,224,20.0,85.0,0.0,0.0,194.0,,,,,5.894736842105263,32.8965194,-97.0465221,"Rain, Partially cloudy"
2018-06-02,DL,DL_CODESHARE,DL,4484,OO,N418SW,4484,10397,ATL,"Atlanta, GA",11146,CRW,"Charleston/Dunbar, WV",944,1043.0,59.0,19.0,1102.0,1207.0,4.0,1106,1211.0,65.0,0,,0,N,82,88.0,65.0,1,363,0.0,51.0,6.0,0.0,8.0,,,,,5.584615384615384,33.6377988,-84.4292712,"Rain, Partially cloudy"
2018-08-05,DL,DL_CODESHARE,DL,4556,OO,N455CA,4556,13795,OAJ,"Jacksonville/Camp Lejeune, NC",10397,ATL,"Atlanta, GA",1850,1926.0,36.0,13.0,1939.0,2042.0,8.0,2030,2050.0,20.0,0,,0,N,100,84.0,63.0,1,399,0.0,20.0,0.0,0.0,0.0,,,,,6.333333333333333,34.8267924,-77.6149339,"Rain, Partially cloudy"
2019-09-27,UA,UA,UA,1258,UA,N75853,1258,11292,DEN,"Denver, CO",13930,ORD,"Chicago, IL",1845,931.0,886.0,22.0,953.0,1242.0,12.0,2209,1254.0,885.0,0,,0,N,144,143.0,109.0,1,888,0.0,885.0,0.0,0.0,0.0,,,,,8.146788990825687,12.1341164,-68.2761506,Partially cloudy
2018-09-20,AA,AA_CODESHARE,AA,3841,MQ,N902BC,3841,13303,MIA,"Miami, FL",10599,BHM,"Birmingham, AL",1604,1628.0,24.0,43.0,1711.0,1747.0,2.0,1705,1749.0,44.0,0,,0,N,121,141.0,96.0,1,661,0.0,24.0,20.0,0.0,0.0,,,,,6.885416666666667,39.9914323,-84.2937295,Partially cloudy
2018-02-09,DL,DL_CODESHARE,DL,4256,OO,N8923A,4256,11823,FWA,"Fort Wayne, IN",11433,DTW,"Detroit, MI",634,656.0,22.0,39.0,735.0,803.0,8.0,745,811.0,26.0,0,,0,N,71,75.0,28.0,1,128,0.0,22.0,4.0,0.0,0.0,,,,,4.571428571428571,40.9798288,-85.1879116,"Snow, Overcast"
2019-06-16,NK,NK,NK,733,NK,N613NK,733,13204,MCO,"Orlando, FL",10423,AUS,"Austin, TX",1634,1724.0,50.0,26.0,1750.0,1909.0,41.0,1822,1950.0,88.0,0,,0,N,168,206.0,139.0,1,994,0.0,12.0,76.0,0.0,0.0,,,,,7.151079136690647,28.4129036,-81.3094431,"Rain, Partially cloudy"
2018-08-01,AA,AA_CODESHARE,AA,4462,YX,N125HQ,4462,12451,JAX,"Jacksonville, FL",11278,DCA,"Washington, DC",1901,2048.0,107.0,14.0,2102.0,2231.0,3.0,2101,2234.0,93.0,0,,0,N,120,106.0,89.0,1,634,0.0,93.0,0.0,0.0,0.0,,,,,7.123595505617978,30.49375,-81.6930382,"Rain, Partially cloudy"
2019-03-09,AA,AA_CODESHARE,AA,3883,MQ,N240NN,3883,11298,DFW,"Dallas/Fort Worth, TX",11995,GSO,"Greensboro/High Point, NC",1116,1154.0,38.0,111.0,1345.0,1710.0,6.0,1445,1716.0,151.0,0,,0,N,149,262.0,145.0,1,999,0.0,31.0,113.0,0.0,7.0,,,,,6.889655172413793,32.8965194,-97.0465221,"Rain, Partially cloudy"
2019-01-17,AS,AS_CODESHARE,AS,2371,QX,N412QX,2371,11884,GEG,"Spokane, WA",14747,SEA,"Seattle, WA",845,944.0,59.0,9.0,953.0,1041.0,4.0,1000,1045.0,45.0,0,,0,N,75,61.0,48.0,1,224,0.0,45.0,0.0,0.0,0.0,,,,,4.666666666666667,47.6200441,-117.5423667,"Snow, Rain, Overcast"
2018-12-15,AA,AA_CODESHARE,AA,5578,OH,N519AE,5578,11057,CLT,"Charlotte, NC",11641,FAY,"Fayetteville, NC",1300,1359.0,59.0,9.0,1408.0,1432.0,5.0,1346,1437.0,51.0,0,,0,N,46,38.0,24.0,1,118,0.0,51.0,0.0,0.0,0.0,,,,,4.916666666666667,35.2107415,-80.9457435,"Rain, Overcast"
2019-07-11,AS,AS_CODESHARE,AS,3298,KS,N686PA,3298,10299,ANC,"Anchorage, AK",11445,DUT,"Unalaska, AK",945,1026.0,41.0,3.0,1029.0,1242.0,2.0,1209,1244.0,35.0,0,,0,N,144,138.0,133.0,1,792,0.0,35.0,0.0,0.0,0.0,,,,,5.954887218045113,61.1810353,-149.9978919,"Rain, Partially cloudy"
2018-04-06,AA,AA,AA,2385,AA,N959AN,2385,11298,DFW,"Dallas/Fort Worth, TX",14683,SAT,"San Antonio, TX",1750,1851.0,61.0,23.0,1914.0,2002.0,4.0,1857,2006.0,69.0,0,,0,N,67,75.0,48.0,1,247,0.0,61.0,8.0,0.0,0.0,,,,,5.145833333333333,32.8965194,-97.0465221,"Rain, Overcast"
2018-11-26,UA,UA_CODESHARE,UA,5393,OO,N146SY,5393,13930,ORD,"Chicago, IL",13851,OKC,"Oklahoma City, OK",1930,116.0,346.0,20.0,136.0,316.0,5.0,2154,321.0,327.0,0,,0,N,144,125.0,100.0,1,693,0.0,327.0,0.0,0.0,0.0,,,,,6.93,-17.7868996,127.6699982,"Rain, Partially cloudy"
2019-05-23,WN,WN,WN,1017,WN,N457WN,1017,10821,BWI,"Baltimore, MD",11042,CLE,"Cleveland, OH",1625,1703.0,38.0,16.0,1719.0,1816.0,3.0,1750,1819.0,29.0,0,,0,N,85,76.0,57.0,1,314,0.0,11.0,0.0,0.0,18.0,,,,,5.508771929824562,39.1828341,-76.6698273,"Rain, Partially cloudy"
